StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2,intro.1,CheckNo1,CheckNo1Wrong,CheckNo2,CheckNo2Wrong,RoomHouse.intro,RoomHouse.CryWalk_1,RoomHouse.CellphoneS_1,RoomHouse.NoHelpBoxe_1,RoomHouse.GroceriesS_1,RoomHouse.MedicineCo_1,RoomHouse.FindGift_1,sib.intro,Sib.CryingWalk_1,Sib.CellphoneStorySi_1,Sib.NoHelpBoxes_1,Sib.GroceriesSurgery_1,Sib.MedicineCold_1,sib.FindGift_1,FatherChild.Intro,FatherChild.CryingWa_1,FatherChild.Cellphon_1,FatherChild.NoHelpBo_1,FatherChild.Grocerie_1,FatherChild.Medicine_1,FatherChild.FindGift_1,MotherChild.Intro,MotherChild.CryingWa_1,MotherChild.Cellphon_1,MotherChild.NoHelpBo_1,MotherChild.Grocerie_1,MotherChild.Medicine_1,MotherChild.FindGift_1,Romance.Intro,Romance.CryingWalk_1,Romance.CellphoneSto_1,Romance.NoHelpBoxes_1,Romance.GroceriesSur_1,Romance.MedicineCold_1,Romance.FindGift_1,Friends.Intro,Friends.CryingWalk_1,Friends.CellphoneSto_1,Friends.NoHelpBoxes_1,Friends.GroceriesSur_1,Friends.MedicineCold_1,Friends.FindGift_1,EmployBoss.Intro,EmployBoss.CryingWal_1,EmployBoss.Cellphone_1,EmployBoss.NoHelpBox_1,EmployBoss.Groceries_1,EmployBoss.MedicineC_1,EmployBoss.FindGift_1,Team.Intro,Team.CryingWalk_1,Team.CellphoneStory_4,Team.NoHelpBoxes_1,Team.GroceriesSurger_1,Team.MedicineCold_2,Team.FindGift_1,FWB.Intro,FWB.CryingWalk_1,FWB.CellphoneStory_1,FWB.NoHelpBoxes_1,FWB.GroceriesSurgery_1,FWB.MedicineCold_1,FWB.FindGift_1,Strange.Intro,Strange.CryingWalk_1,Strange.CellphoneSto_1,Strange.NoHelpBoxes_1,Strange.GroceriesSur_1,Strange.MedicineCold_1,Strange.FindGift_1,Q90,IB.Kidney,IB.Planet,IB.FailHelp,IB.Donate,IB.Leg,IH.HarmHelp,IH.Political,IH.Torture,IH.CollatDamage,CheckNo3,L.RoomHous.Groceries_1,L.RoomHous.FindGift_1,L.RoomHous.MedicineC_1,Q337_1,Q338_1,Q339_1,Q349_1,Q350_1,Q351_1,Q352_1,Q353_1,Q354_1,Q355_1,Q356_1,Q357_1,Q361_1,Q362_1,Q363_1,Q358_1,Q359_1,Q360_1,Q346_1,Q347_1,Q348_1,Q340_1,Q341_1,Q342_1,Q343_1,Q344_1,Q345_1,Q211,GollwitzerMeasure_1,GollwitzerMeasure_2,GollwitzerMeasure_3,GollwitzerMeasure_4,GollwitzerMeasure_5,GollwitzerMeasure_6,Covid.Responsibility,Covid.Threat.Persona,Covid.Threat.Comm,Q365,Q366,Q366_7_TEXT,Q367,Q368,Q368_9_TEXT,Q370,Q371,Q170,Q372,Q373,Q183,Q380,Bot.CheckFriday,Bot.CheckFriday2,Q16,Q17,Q67,Random ID
2020-05-17 00:09:35,2020-05-17 00:21:50,IP Address,100,734,True,2020-05-17 00:21:50,R_27HUuY69fItA4u4,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-42,-25,-23,46,53,58,I understand,-51,-49,-40,44,41,24,I understand,-88,-49,-46,0,5,59,I understand,-89,-44,-42,2,2,63,I understand,-50,-50,-65,32,16,41,I understand,-74,-25,-56,43,25,53,I understand,-23,-16,-35,41,10,26,I understand,-39,-25,-55,17,33,35,I understand,-19,-21,-48,46,52,39,I understand,1,-37,-13,80,62,89,I understand,5,5,5,5,5,3,4 = neither agree nor disagree,4 = neither agree nor disagree,4 = neither agree nor disagree,7= strongly agree,37,36,-10,37,68,42,17,72,17,-34,-28,-28,-20,10,-27,4,6,6,-21,-22,-30,62,45,46,100,29,94,100,71,100,I understand,Very true,Very true,Very true,Very true,Very true,Very true,6,5,6,2,Female,,19,White,,Single,No Children,No,Some college,"$5,000-$10,000","1

Very Liberal/Left
",3,FRIDAY,,I think they were just trying to measure the levels of moral goodness or badness that people associate with certain acts within different relationships,"No, thank you!",I understand,47580
2020-05-17 00:07:35,2020-05-17 00:22:19,IP Address,100,883,True,2020-05-17 00:22:19,R_NVjfR7bMkdIuuMF,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,7= strongly agree,7= strongly agree,7= strongly agree,7= strongly agree,7= strongly agree,4 = neither agree nor disagree,4 = neither agree nor disagree,4 = neither agree nor disagree,4 = neither agree nor disagree,7= strongly agree,100,100,100,100,100,100,0,100,100,-100,50,0,-75,100,50,-100,-100,-75,-48,-50,100,100,100,100,100,100,100,100,100,100,I understand,Very true,Very true,Very true,Very true,Very true,Very true,7 = extremely responsible,1 = not threatening at all,4 = somewhat threatening,1,Male,,30,White,,Married or domestic partnership,No Children,Yes,4 year degree,"$35,001-$50,000","1

Very Liberal/Left
",Not at all religious1,FRIDAY,,"I think you were trying to figure out if people are more/less likely to do things for strangers versus those we perceived to us as being ""close""","Everything was fine with the survey. If you are pleased with the quality of my work, please feel free to reach out to me for any additional studies in the future. ",I understand,42382
2020-05-17 00:07:06,2020-05-17 00:22:22,IP Address,100,915,True,2020-05-17 00:22:22,R_2DZz3CGLOxYqeqW,anonymous,EN,Yes,I understand,Imagine that a person deliberately offends their close friend.,Imagine that a person makes a disrespectful hand gesture to someone.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,19,36,34,37,37,42,I understand,55,80,34,43,75,78,I understand,53,45,66,76,41,42,I understand,55,51,37,85,63,67,I understand,45,37,34,59,73,77,I understand,29,70,70,45,52,65,I understand,52,75,37,84,63,61,I understand,65,50,73,72,85,74,I understand,38,57,65,57,39,34,I understand,77,66,54,42,64,81,I understand,3,6,6,5,6,5,6,7= strongly agree,6,7= strongly agree,58,32,74,28,44,66,64,83,32,70,45,33,35,61,48,41,59,25,38,100,89,68,64,38,55,89,36,-39,33,90,I understand,6,4,6,8,6,7,5,6,6,2,Female,,51,White,,Married or domestic partnership,2 Children,No,4 year degree,"$35,001-$50,000",6,4,good,DAY OF THE WEEK AFTER THUERSDAY AND BEFORE SATURDAY,GOOD,PROBLEMS THAT AROSE,I understand,52202
2020-05-17 00:10:17,2020-05-17 00:22:56,IP Address,100,758,True,2020-05-17 00:22:56,R_1lzQUZ50EbkTtNI,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-81,-50,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-86,-100,100,100,100,I understand,-100,-25,-74,100,100,100,I understand,4 = neither agree nor disagree,5,5,6,3,4 = neither agree nor disagree,5,4 = neither agree nor disagree,5,7= strongly agree,54,56,49,100,100,100,100,100,100,-73,-75,-79,51,44,28,-100,-100,-100,32,37,38,100,100,100,100,100,100,100,100,100,I understand,Very true,Very true,Very true,Very true,Very true,Very true,6,6,6,4,Female,,43,White,,Married or domestic partnership,No Children,No,Some college,"$15,001-$25,000",5,Not at all religious1,FRIDAY,,How people are likely to treat each other in different relationships,,I understand,32966
2020-05-17 00:11:35,2020-05-17 00:22:56,IP Address,100,680,True,2020-05-17 00:22:57,R_AHdRgDDfbHYP1mh,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person deliberately offends someone's close friend.,"Yes, I will be asked to rate the exact sentences I just saw","Yes, I will be asked to rate the exact sentences I just saw",I understand,92,94,83,91,97,93,I understand,92,89,89,91,85,95,I understand,93,86,92,87,93,87,I understand,88,91,92,93,82,88,I understand,90,91,91,93,89,93,I understand,88,77,84,94,93,85,I understand,92,83,94,94,92,93,I understand,92,93,91,91,95,79,I understand,92,82,86,95,94,96,I understand,94,89,90,86,88,87,I understand,7= strongly agree,6,7= strongly agree,6,7= strongly agree,7= strongly agree,6,7= strongly agree,7= strongly agree,7= strongly agree,90,94,83,93,88,89,93,70,88,88,90,87,90,87,88,91,99,93,88,97,89,85,85,88,93,91,97,92,83,86,I understand,Very true,8,8,8,Very true,8,7 = extremely responsible,6,7 = extremely threatening,5,Male,,29,White,,Married or domestic partnership,1 Child,Yes,4 year degree,"$65,001-$80,000",6,6,JOHN,2,10,problems that arose,I understand,55564
2020-05-17 00:07:01,2020-05-17 00:23:05,IP Address,100,963,True,2020-05-17 00:23:05,R_31ZT57GIsoOiaMS,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-22,-35,-48,51,64,65,I understand,-50,-64,-49,50,54,71,I understand,-83,-77,-83,51,42,75,I understand,-85,-86,-73,28,32,54,I understand,-73,-75,-26,78,32,79,I understand,-36,-56,-25,52,56,59,I understand,-44,-80,-29,82,78,89,I understand,-35,-38,-21,54,69,58,I understand,-28,-25,-28,52,53,43,I understand,-16,-3,-15,90,90,85,I understand,5,3,2,4 = neither agree nor disagree,4 = neither agree nor disagree,5,3,4 = neither agree nor disagree,5,7= strongly agree,61,24,49,64,58,40,84,77,60,21,-29,11,48,25,35,-77,-75,-85,35,60,56,89,88,95,90,85,94,88,79,86,I understand,8,7,8,8,8,6,5,4 = somewhat threatening,4 = somewhat threatening,3,Male,,50,White,,Married or domestic partnership,2 Children,"No,Yes",Some college,"$80,001-$100,000",6,6,FRIDAY,,Moral responsibility,Nope,,18658
2020-05-17 00:07:54,2020-05-17 00:23:07,IP Address,100,912,True,2020-05-17 00:23:07,R_0JtB1BEfpbjNjtn,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,30,40,50,49,38,48,I understand,35,35,46,25,34,32,I understand,36,41,34,52,48,39,I understand,43,59,55,44,42,47,I understand,41,53,61,46,37,43,I understand,34,43,33,43,38,35,I understand,41,66,57,59,47,58,I understand,52,41,46,42,36,58,I understand,36,30,48,36,40,32,I understand,57,50,40,46,29,60,I understand,6,6,6,6,6,5,5,5,6,7= strongly agree,17,40,41,31,29,21,28,45,38,46,18,22,33,69,21,47,23,36,38,24,35,21,27,42,31,53,45,38,53,25,I understand,7,5,4,5,6,5,6,6,6,1,Male,,25,White,,Married or domestic partnership,1 Child,Yes,4 year degree,"$25,001-$35,000",6,4,FRIDAY ,FRIDAY,GOOD,keep it up awesome ,I understand,31827
2020-05-17 00:06:59,2020-05-17 00:23:24,IP Address,100,984,True,2020-05-17 00:23:24,R_3MLqzzCQLAt8TCp,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-100,-93,-100,100,100,100,I understand,100,-100,100,100,100,100,I understand,-49,-92,-39,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,100,100,100,100,I understand,-100,-100,100,100,100,100,I understand,-97,-100,-56,100,100,100,I understand,-100,-100,99,100,100,100,I understand,-100,-100,100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,5,5,5,6,4 = neither agree nor disagree,5,3,2,5,7= strongly agree,100,100,93,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,91,100,100,100,100,100,100,I understand,5,6,8,3,8,6,6,7 = extremely threatening,6,2,Male,,26,White,,Single,No Children,No,4 year degree,"$10,001-$15,000","1

Very Liberal/Left
",Very Religious7,FRIDAY,,Opinion on everyday relationship.,no,I understand,77471
2020-05-17 00:08:51,2020-05-17 00:23:29,IP Address,100,878,True,2020-05-17 00:23:30,R_O9Ka95WPN0ffgoF,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-78,-39,-27,100,100,100,I understand,-100,-68,-47,100,100,100,I understand,-67,-100,-66,100,100,100,I understand,-100,-79,-77,100,100,100,I understand,-50,-100,-50,100,100,100,I understand,-64,-41,-53,100,100,100,I understand,-7,-7,-1,100,100,100,I understand,-45,-23,-12,100,100,100,I understand,-70,-37,-85,100,100,100,I understand,-1,-1,-2,100,100,100,I understand,1 = strongly disagree,2,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,7= strongly agree,-25,-22,-19,100,100,100,100,100,100,-100,-61,-100,65,48,61,-100,-100,-100,48,30,69,100,100,100,100,100,100,100,100,100,I understand,Very true,Very true,Very true,Very true,Very true,Very true,1 = not responsible at all,5,5,5,Male,,27,"Asian,White",,Single,No Children,Yes,4 year degree,"$10,001-$15,000","1

Very Liberal/Left
",Very Religious7,FRIDAY,,About attitudes towards kind and unkind behavior.,No,I understand,50201
2020-05-17 00:12:28,2020-05-17 00:23:31,IP Address,100,662,True,2020-05-17 00:23:31,R_2VKrYPMfLFZmiPf,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,50,14,77,63,75,66,I understand,70,39,75,59,46,21,I understand,62,41,23,76,46,52,I understand,26,39,39,31,77,79,I understand,38,84,70,-15,77,31,I understand,-12,17,43,45,55,53,I understand,55,-12,28,13,54,83,I understand,84,24,29,44,79,69,I understand,72,-26,45,37,61,40,I understand,84,63,45,29,68,42,I understand,5,3,4 = neither agree nor disagree,6,4 = neither agree nor disagree,6,5,5,6,7= strongly agree,33,73,47,46,15,72,48,56,17,60,44,86,66,72,36,29,76,51,56,36,79,28,83,48,75,42,72,17,-14,56,I understand,7,6,4,6,5,8,5,6,6,1,Male,,39,White,,Married or domestic partnership,2 Children,Yes,4 year degree,"Over $100,000",6,5,FRIDAY,,Rate actions within everyday relationships and answer some questions,"nice, short enjoyable, good payable survey",I understand,32690
2020-05-17 00:08:43,2020-05-17 00:23:46,IP Address,100,903,True,2020-05-17 00:23:46,R_bOub1rH2FYhSAEh,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,78,63,70,67,74,76,I understand,81,70,82,96,85,73,I understand,69,68,68,96,75,76,I understand,82,86,81,91,91,74,,93,73,84,85,84,82,I understand,63,82,77,71,88,63,I understand,68,71,73,57,74,82,I understand,75,73,65,76,83,81,I understand,63,73,74,80,78,60,I understand,71,67,66,79,79,80,I understand,6,5,5,5,6,6,6,7= strongly agree,5,7= strongly agree,79,85,69,68,76,70,83,82,71,70,77,79,80,83,71,75,78,74,77,87,74,85,97,84,78,74,81,80,69,87,I understand,8,7,Very true,8,6,8,5,6,5,3,Female,,43,"Hispanic, Latinx or Spanish origin",,Married or domestic partnership,2 Children,Yes,4 year degree,"$65,001-$80,000",6,5,FRIDAY,,RELATIONSHIP,NO,I understand,79964
2020-05-17 00:10:08,2020-05-17 00:23:51,IP Address,100,822,True,2020-05-17 00:23:51,R_r6j9uu6OfhRAnOF,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-43,-31,-46,85,75,24,I understand,-34,-31,-44,26,55,28,I understand,-43,-21,-47,12,12,23,I understand,-49,-12,-47,12,19,24,I understand,-58,-45,-52,60,68,26,I understand,-40,-30,-48,77,69,40,I understand,-25,-18,-50,78,72,28,I understand,-45,-34,-52,60,50,26,I understand,-31,-41,-43,44,52,30,I understand,-14,-30,-48,80,73,31,I understand,5,3,3,5,5,4 = neither agree nor disagree,3,2,5,7= strongly agree,9,20,15,-3,15,10,-4,28,24,-88,-8,-57,-15,19,8,-84,-9,-29,-58,-6,4,27,37,47,95,30,89,88,52,88,I understand,Very true,Very true,8,8,Very true,6,5,4 = somewhat threatening,6,2,Female,,23,White,,Single,No Children,No,4 year degree,"$10,001-$15,000","1

Very Liberal/Left
",Not at all religious1,FRIDAY,,Whether certain actions and certain relationships are thought of differently by different demographics,,I understand,13376
2020-05-17 00:10:41,2020-05-17 00:23:51,IP Address,100,790,True,2020-05-17 00:23:52,R_3fq0fRVtXSzewqT,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,50,75,40,47,38,40,I understand,49,65,49,50,84,68,I understand,64,39,45,44,51,58,I understand,60,37,48,44,50,44,I understand,52,53,30,47,59,59,I understand,40,31,52,48,33,35,I understand,42,37,40,30,35,34,I understand,-21,43,69,79,46,83,I understand,12,29,31,-32,36,36,I understand,63,62,47,45,65,50,I understand,7= strongly agree,6,5,6,6,5,5,6,6,7= strongly agree,52,51,51,69,58,47,54,66,57,76,71,64,62,54,60,61,79,66,54,56,51,64,73,56,60,55,63,53,70,67,I understand,7,Very true,7,Very true,8,8,6,5,6,3,Male,,33,Black or African American,,Married or domestic partnership,1 Child,No,4 year degree,"$50,001-$65,000",6,5,FRIDAY,,about emotions of this period.,good survey,I understand,62557
2020-05-17 00:08:05,2020-05-17 00:24:16,IP Address,100,970,True,2020-05-17 00:24:16,R_10ASBqJHEU5Ukzv,anonymous,EN,Yes,I understand,Imagine that a person deliberately offends their close friend.,Imagine that a person makes a disrespectful hand gesture to someone.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,41,63,56,79,93,72,I understand,86,67,64,81,42,54,I understand,83,61,65,56,77,77,I understand,44,51,83,63,81,78,I understand,83,64,60,85,67,71,I understand,54,56,86,70,75,75,I understand,68,88,68,85,86,65,I understand,69,80,83,85,70,53,I understand,47,50,66,54,73,73,I understand,65,60,72,65,79,79,I understand,7= strongly agree,7= strongly agree,6,6,6,7= strongly agree,6,7= strongly agree,5,7= strongly agree,57,81,85,88,57,45,72,89,46,79,52,62,59,85,65,92,55,65,73,90,60,48,77,82,87,56,38,86,61,58,I understand,Very true,7,8,7,Very true,7,6,5,6,1,Female,,28,"Hispanic, Latinx or Spanish origin",,Married or domestic partnership,1 Child,No,4 year degree,"$35,001-$50,000",5,5,FRIDAY,,GOOD,good survey,I understand,42422
2020-05-17 00:08:28,2020-05-17 00:24:18,IP Address,100,950,True,2020-05-17 00:24:19,R_CmpI7DBvjbSkIO5,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,40,23,45,24,21,22,I understand,16,21,39,8,5,25,I understand,20,45,32,48,49,34,I understand,19,34,26,46,39,23,I understand,22,35,40,35,34,60,I understand,28,36,47,28,34,44,I understand,49,24,25,33,24,27,I understand,29,28,32,27,25,37,I understand,34,46,25,29,45,38,I understand,43,37,23,50,37,38,I understand,5,5,5,5,6,6,6,5,6,7= strongly agree,30,52,26,54,32,18,18,46,20,38,25,21,37,27,43,28,32,22,27,34,41,42,23,35,42,43,18,35,21,24,I understand,5,3,7,4,6,8,5,5,5,2,Male,,29,White,,Married or domestic partnership,2 Children,No,4 year degree,"$65,001-$80,000",6,4,FRIDAY,,GOOD,NO,I understand,48223
2020-05-17 00:06:53,2020-05-17 00:24:35,IP Address,100,1061,True,2020-05-17 00:24:36,R_3P5ehSMgBgwNmyF,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-53,-59,-49,58,60,55,I understand,-68,-66,-56,71,65,68,I understand,-87,-65,-68,72,68,72,I understand,-83,-60,-58,68,63,78,,-68,-57,-52,72,65,59,I understand,-38,-49,-32,58,68,54,I understand,-61,-55,-36,76,80,68,I understand,-49,-48,-41,56,64,55,I understand,-46,-41,-41,57,63,57,I understand,-31,-34,-28,87,85,75,I understand,3,2,5,1 = strongly disagree,2,5,5,6,5,7= strongly agree,51,59,52,85,79,70,63,87,76,-69,62,-73,43,45,-20,-71,-75,-69,35,52,25,92,92,90,95,88,90,100,98,99,I understand,Very true,Very true,Very true,Very true,Very true,Very true,5,2,4 = somewhat threatening,2,Female,,56,White,,Married or domestic partnership,1 Child,No,Postgraduate/Professional degree or other higher education,"Over $100,000","7
Very Conservative/Right
",6,FRIDAY,,How praiseworthy or blameworthy certain actions are between different relationships/pairs of people,,,37679
2020-05-17 00:07:42,2020-05-17 00:24:53,IP Address,100,1031,True,2020-05-17 00:24:54,R_22mp8KdtaGAF5Vl,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-97,-52,-76,100,100,100,I understand,-79,-51,-99,100,100,100,I understand,-98,-61,-100,100,100,100,I understand,-75,-79,-72,79,100,100,,-100,-70,-99,100,100,100,I understand,-97,-63,-75,100,100,100,I understand,-91,-88,-100,100,95,100,I understand,-97,-83,-66,100,100,100,I understand,-99,-57,-77,100,100,100,I understand,-4,-50,-38,66,100,13,I understand,5,3,5,6,3,5,5,5,4 = neither agree nor disagree,7= strongly agree,82,40,90,95,95,93,86,88,86,-99,-92,-95,80,80,70,-42,-94,-53,13,-23,13,100,81,100,97,92,99,100,100,100,I understand,7,8,6,6,8,,6,6,7 = extremely threatening,3,Female,,41,White,,Single,No Children,No,Postgraduate/Professional degree or other higher education,"$65,001-$80,000",6,6,FRIDAY,,people's views on morality of behaviors,too long,I understand,46357
2020-05-17 00:08:03,2020-05-17 00:25:04,IP Address,100,1020,True,2020-05-17 00:25:04,R_3qL1vqXZAirXyTo,anonymous,EN,Yes,I understand,Imagine that a person offers someone $5 for an item that is clearly worth more than $30,Imagine that a person makes a disrespectful hand gesture to someone.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,4,30,31,22,15,20,I understand,56,61,34,24,35,52,I understand,67,25,42,51,27,39,I understand,15,9,10,16,15,12,I understand,10,13,-13,21,26,12,I understand,37,23,30,12,48,18,I understand,18,11,12,14,11,12,I understand,59,43,39,40,38,43,I understand,32,16,21,26,25,17,I understand,-13,2,-9,-14,-14,-10,I understand,4 = neither agree nor disagree,5,4 = neither agree nor disagree,6,4 = neither agree nor disagree,6,5,4 = neither agree nor disagree,5,7= strongly agree,21,2,32,38,26,14,23,28,26,30,40,24,36,33,26,30,30,28,26,26,26,27,30,25,29,23,25,24,21,28,I understand,3,3,4,5,4,3,6,5,5,2,Female,,19,White,,Single,No Children,No,Some college,"Under $5,000",5,6,FRIDAY,,I think the purpose of this study is to know different opinions.,it is interesting,I understand,94034
2020-05-17 00:10:17,2020-05-17 00:25:17,IP Address,100,900,True,2020-05-17 00:25:18,R_2qdCxfmo6wwx73m,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,34,10,55,12,34,-14,I understand,62,63,32,47,66,55,I understand,28,48,25,32,78,35,I understand,-14,28,34,21,28,22,I understand,82,10,64,31,23,57,I understand,33,58,57,29,49,48,I understand,35,67,72,57,48,61,I understand,34,39,35,10,53,33,I understand,64,62,-9,56,26,42,I understand,24,36,51,76,55,61,I understand,6,5,6,6,5,6,5,6,5,7= strongly agree,75,92,90,89,91,76,26,56,65,64,78,81,88,58,70,63,83,85,53,56,81,83,83,67,75,64,38,80,87,75,I understand,8,7,6,8,7,8,6,6,6,3,Female,,28,Black or African American,,Married or domestic partnership,1 Child,No,Postgraduate/Professional degree or other higher education,"$65,001-$80,000",6,5,FRIDAY,,VERY INTERESTING STUDY,NO,I understand,99873
2020-05-17 00:17:34,2020-05-17 00:25:38,IP Address,100,483,True,2020-05-17 00:25:38,R_9RLxU0WzwLDDoSB,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-92,-100,88,88,80,86,I understand,99,55,42,74,73,77,I understand,68,72,-37,50,67,68,I understand,-48,-31,64,58,61,58,I understand,-70,68,-21,36,45,49,I understand,87,71,73,99,90,100,I understand,77,62,-44,40,86,70,I understand,45,-46,71,82,83,-52,I understand,87,80,82,75,50,70,I understand,52,64,65,83,68,-38,I understand,5,,5,2,1 = strongly disagree,4 = neither agree nor disagree,4 = neither agree nor disagree,6,4 = neither agree nor disagree,7= strongly agree,-39,39,59,57,21,30,39,52,64,40,44,35,71,-45,88,-54,43,12,57,61,51,51,62,30,-33,38,26,67,-37,61,I understand,3,2,2,4,Not at all true,Not at all true,7 = extremely responsible,3,6,6,Male,,24,White,,Single,No Children,No,4 year degree,"$50,001-$65,000",3,6,FRIDAY,,Rate actions within everyday relationships,no,I understand,71996
2020-05-17 00:09:49,2020-05-17 00:26:02,IP Address,100,972,True,2020-05-17 00:26:03,R_1Pc7G4CZUKABJjC,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,46,68,61,65,59,58,I understand,40,39,48,46,37,27,I understand,39,52,46,45,51,40,I understand,46,19,20,19,25,11,I understand,51,53,46,54,51,52,I understand,32,27,27,13,29,22,I understand,40,42,40,35,59,55,I understand,45,42,32,41,42,36,I understand,58,36,61,63,42,43,I understand,29,35,48,36,28,42,I understand,5,5,5,4 = neither agree nor disagree,3,5,3,3,4 = neither agree nor disagree,7= strongly agree,50,40,53,48,36,58,50,44,60,37,38,49,44,38,41,16,32,15,61,37,54,21,29,28,35,27,36,52,46,47,I understand,6,3,4,5,3,4,3,3,3,4,Female,,30,Black or African American,,Married or domestic partnership,1 Child,No,4 year degree,"$50,001-$65,000",6,Very Religious7,FRIDAY,,very interesting,none,I understand,95165
